Instance_ID,Location,Text
234914,Sydney,"hehe,na,its,mine"
234915,Melbourne,"Absolute,daylight,robbery,if,we,win,this,but,who,cares"
234916,Sydney,"12,noon,Wed,25,2,15,Still,no,minutes,of,meetings,held,on,Mon,23,2,up,on,website"
234917,Melbourne,"Australia,V,England,Game,On"
234918,Sydney,"Yesterday,I,slept,5am,11am,this,morning,I,went,to,sleep,at,2am,amp,woke,up,at,7am,I,have,uni,from,9am,to,8p,m,too,going,to,be,a,zombie"
234919,Sydney,"Random,stroll,around,town,CBD,view,from,the,far,far,away,Parramatta"
234920,Melbourne,"Got,lost,finding,my,class,this,morning,but,I,fucking,hate,that,class,so,I,m,glad,I,missed,it,next,week"
234921,Sydney,"I,m,gonna,rewatch,Hot,Fuzz"
234922,Melbourne,"whoa,nice,Aikman"
234923,Perth,"el,Im,so,pissed,with,this,Just,let,Joaquin,and,Chichay,live,happily,tgt,Glad,to,see,his,grandpa,is,dead,Haha"
234924,Brisbane,"I,celebrate,your,choices,Sir"
234925,Sydney,"Is,this,a,pretty,accurate,description,of,our,relationship,FightClub"
234926,Perth,"I,m,obsessed,with,Mob,Wives"
234927,Brisbane,"I,m,at,Eat,Street,Markets,in,Hamilton,Queensland"
234928,Perth,"thanks,for,following,Have,a,great,day"
234929,Sydney,""
234930,Brisbane,"Mmmm,yum,foodporn"
234931,Melbourne,"Man,I,think,our,PM,is,about,the,only,one,in,the,western,that,has,been,able,to,stand,up,to,the,Muslims"
234932,Melbourne,"I,RT,d,twice,as,I,added,comment,on,his,tacky,slutty,pic,to,first"
234933,Brisbane,"An,afternoon,tucker,trail,for,the,children,They,won,Pancakes,for,their,Camp,weetbixchallenge,nannylife,ImACelebrityAU"
234934,Melbourne,"Yo,Chi,love,amazing,lunch,Yo,Chi"
234935,Sydney,"Tranquility,Simmer,on,the,Bay"
234936,Brisbane,"I,just,finished,walking,6,04,km,in,1h,30m,21s,with,Endomondo,endorphins"
234937,Melbourne,"Hot,DP,Babe,Having,A,Good,Time,Toy"
234938,Brisbane,"Seeing,the,scene,band,with"
234939,Perth,"brooks,y,all,are,fucking,amazing,this,is,so,good"
234940,Melbourne,"Sometimes,Copenhagen,doesn,t,seem,so,far,away"
234941,Melbourne,"AE,facepalm,Jesus,Help,me"
234942,Sydney,"A,big,thank,you,to,for,keeping,our,guests,hydrated,at,our,MashUp,Summer,Cocktail,Party,santavittoria"
234943,Brisbane,"hahah,we,Fkn,up,Bc,our,boys,yes,so,good"
234944,Perth,"Love,a,good,lick,when,I,m,running,even,when,it,makes,me,half,blind,as,a,cooky,bat"
234945,Sydney,"Jets,are,idiots"
234946,Perth,"are,you,decent,cbf,with,fingerless,fucks"
234947,Perth,"Buto,step,19,I,cannot,tahan,this,guy,ahahahahaha"
234948,Melbourne,"I,definitely,am"
234949,Brisbane,"Leftover,Saturday,roast,chicken,carcass,is,now,Sunday,morning,homemade,chicken,stock,The"
234950,Sydney,"nuke,it"
234951,Perth,""
234952,Perth,"Our,new,set,of,spotties,are,so,awesome,we,decided,to,refurbish,the,bull,bar,before,putting,them,on"
234953,Brisbane,"I,was,laughing,at,all,the,funny,snapchats,I,was,getting,today,FYI,laugh,everyday,snapchat,myfriendsaresilly"
234954,Brisbane,"News,from,the,burbs,south,and,east,with,Felicity,Caldwell,Quest,Newspapers,caldwell"
234955,Sydney,""
234956,Brisbane,"Cool"
234957,Melbourne,"Got,my,Platinum,debit,card,in,the,mail,today,Didn,t,even,ask,for,it,I,kind,of,feel,like,a,boss,surprised"
234958,Brisbane,"Ae,homie,If,I,send,some,stuff,to,you,can,you,sign,it,help,a,brother,out,Good,luck,at,bellator,136,I,ll,be,watching,Peacee"
234959,Melbourne,"IM,FINISHED,MY,ROOM"
234960,Sydney,"Tweet,tweet,it,s,tweet,go,the,dragons"
234961,Melbourne,"She,is,alive,MQM"
234962,Melbourne,"te,invit,el,desayuno,no,cuenta"
234963,Melbourne,"That,s,Michael,Rinaldi,Ask,all,about,him"
234964,Brisbane,"it,s,a,pretty,big,one,too"
234965,Melbourne,"help,me,afford,my,rent,lmao,pls"
234966,Melbourne,"Tim,Wilson,should,be,sacked,I,disagree,he,should,never,have,been,given,the,job,jobsfortheyesmen"
234967,Melbourne,"Gangsta,Gibbs,straightthuggin,Corner,Hotel"
234968,Perth,"So,this,happened,in,Qld,amp,the,sky,didn,t,fall,down"
234969,Perth,"Me"
234970,Perth,"ADD,ME,ON,SNAPCHAT,IM,LIVE,RECORDING,IT"
234971,Melbourne,"Woke,up,this,morning,needing,a,f,cking,blessing,so,I,found,myself,a,thousand,xx"
234972,Melbourne,"4,u"
234973,Melbourne,"worldwildlifeday,is,now,trending,in,Melbourne"
234974,Sydney,"haha,on,u,snapchat,tesco,workers,blasting,some,tunes,on,the,nignt,shift,was,it,tesco,in,midd"
234975,Perth,"fantastic,you,mean,frantastic"
234976,Sydney,"if,Bulut,gets,stood,down,i,guess,he,can,always,go,back,to,being,an,RBB,member"
234977,Melbourne,"sona,12,You,should,have,seen,Abhishek,s,face,when,I,told,him,he,had,another,proposal,He,was,mad"
234978,Sydney,"Nothing,like,a,good,coffee,to,start,your,day,This,masterpiece,was,crafted,at,Barefoot,in,Manly"
234979,Sydney,"In,2012,I,thought,about,P,amp,TC,during,App,development,App,or,paper,version,Freogirl"
234980,Brisbane,"Rehearsing,all,day,at,Studio,Theatre,Wynnum,Rd,Morningside,for,this,Saturday,s,Super,Weekend,Show,Brisbane"
234981,Melbourne,"c,truly,its,loss,will,be,felt,It,was,fading,so,nicely,too"
234982,Sydney,"We,have,so,many,reasons,too,many,infact,Hopefully,we,ll,be,able,to,run,an,effective,campaign"
234983,Sydney,"Words,to,live,by,I,guess"
234984,Sydney,"Tim,Wilson,has,as,deputy"
234985,Perth,"banta,clausssss"
234986,Melbourne,"annoying"
234987,Brisbane,"Short,video,of,Confession,today,at,soundwavefest,in,Brisbane,lyndzzzzzzz"
234988,Perth,"it,s,not,over,yet"
234989,Melbourne,"2am,and,I,m,still,dealing,with,my,study"
234990,Brisbane,"Just,because,he,s,in,one,direction"
234991,Brisbane,"And,once,you,get,your,head,around,missle,cav,its,cake,I,took,down,a,full,Eastern,Roman,stack,army,and,a,900,man"
234992,Perth,"brilliant,My,other,half,will,love,this"
234993,Brisbane,"ryan,my,Twitter,account,was,accessed,and,locked,I,need,to,pick,a,better,password,or,use,a,password,manager"
234994,Melbourne,"Wow,Really,good,vs,the,division,Impressive"
234995,Sydney,"New,Zealand,tomorrow"
234996,Brisbane,"School,as,usual,for,Albany,Creek,SS,tomorrow,Travel,safely,to,school,and,try,to,keep,dry"
234997,Sydney,"teams,up,with,XVenture,for,MBA,experiential,leadership,module,trustfall,leadership"
234998,Sydney,"Danish,police,arrest,nearly,100,in,a,crackdown,on,human,traffickers"
234999,Perth,"obrien,23,why,are,you,so,butthurt,lmao,cyberbulling,isnt,real,just,close,your,eyes,and,walk,away,from,the,screen"
235000,Sydney,"Yammouni,luv,me"
235001,Sydney,"Yes,I,know,it,s,really,going,backwards,amp,the,repub,tea,party,are,wanting,this,How,can,you,call,urself,conservative"
235002,Brisbane,"Watch,NashsNewVideo,x"
235003,Perth,""
235004,Melbourne,"Only,one,man,can,save,us,here,RICKIE,UEL,beIN,Besiktas,Liverpool"
235005,Sydney,"They,look,like,The,Ninja,Turtles,ImACelebrityAU,TMNT,jungleSlipNSlide"
235006,Sydney,"If,you,can,t,control,your,own,emotional,state,then,you,yourself,must,be,addicted,to,that,emotional,state"
235007,Perth,"To,go,to,church,tomorrow,or,not"
235008,Melbourne,"Come,down,to,mccoppinsfoodandwine,in,Clifton,Hill,and,taste,a,Brachetto,Cocktail,Perfect,for,your"
235009,Brisbane,"Heading,to,turtletown,to,see,some,baby,turtles,visitbundaberg,thisisqueensland,woohoooo"
235010,Perth,"I,ve,been,trying,for,so,long,would,make,my,whole,wide,world,would,be,so,so,incredible,xxx"
235011,Sydney,"First,dinner,date,with,no,booze,dc,Gelbison,Pizzeria,Bondi,Beach"
235012,Brisbane,"Another,one,bites,the,dust,No,comp,today,Check,back,tomorrow,QuikPro,RoxyPro,LayDay,BSM,15"
235013,Melbourne,"Eddie,sad,indictment,of,an,elected,official,SydneyForum,honestypledge,nswvotes,nswpol,Eddie,4Sydney"
235014,Sydney,"My,life,in,a,tweet"
235015,Brisbane,"Happy,biggayday"
235016,Perth,"AND,I,LOVE,YOU,prts"
235017,Brisbane,"amp,this,creature,has,contracts,from,mental,health,staff,amp,others,to,take,over,all,these,things"
235018,Melbourne,"Excited,for,the,lavish,all,in,white,partay,flashmob,DeBMEL,thx,for,organising,heese,go,ladies"
235019,Brisbane,"That,is,because,there,are,hardly,any,male,teachers,left"
235020,Sydney,"Fresh,is,best,HT,Poor,hygiene,in,China,thought,to,be,cause,of,frozenberries,Hepatitis,A,outbreak"
235021,Brisbane,"Missing,my,sister,today"
235022,Melbourne,"Yeah,Yeah,by,Willy,Moon,is,nowplaying,in,Genesis,Dandedong,Dandenong,Download,it,now,at"
235023,Sydney,"delta,If,it,s,not,goodrem,idk,who,you,re,talking,about,lol"
235024,Perth,"Got,to,see,a,nice,Chinese,New,Year,celebration,while,in,town,today,why,can,t,we,do,things,like,this"
235025,Sydney,"Wanted,to,go,to,now,I,ll,be,lucky,to,find,my,way,out,of,Marrickville,at,all,Phone,has,4,battery"
235026,Sydney,"Change,Your,Life,by,Little,Mix,is,nowplaying,in,Collector,Hotel,Parramatta,Download,it,now,at"
235027,Sydney,"OHHHHH,thats,almost,the,same,line,as,the,one,from,Hairspray,the,original,of,course,sara,jade"
235028,Perth,"Monkey,Aww,thanks"
235029,Melbourne,"WAIT,WTF,WHERE,DID,HARRY,MEET,PEOPLE"
235030,Melbourne,"I,put,him,back,together,St,Kilda,Pelican"
235031,Perth,""
235032,Perth,""
235033,Melbourne,"what,ya,think,beautiful,haha,its,been,so,long,since,iv,shown,this,much,skin,it,kinda,feels,weird,and,right,lol"
235034,Melbourne,"I,quit,you,are,the,cure"
235035,Sydney,"Can,pilot,the,Millennium,Falcon,but,can,t,pilot,a,small,2,seater,plane,HarrisonFord"
235036,Sydney,""
235037,Brisbane,"2,hours,to,go,on,that,Jagger,ebook,giveaway,you,would,be,barking,mad,to,miss,it"
235038,Melbourne,"Catch,side,event,18,03,CSW,59,on,new,approach,to,poverty,measurement,that,reveals,gender,diff,via"
235039,Perth,"SANAA,2,3"
235040,Sydney,"Didn,t,Jack,Osbourne,want,to,be,a,fireman,at,some,point"
235041,Sydney,"Back,from,my,morning,run,anytimeshitness,Honky,Chateau"
235042,Sydney,"Yeah,the,torture,is,hold,for,2,more,hrs,not,sure,why,but,yeah,such,is,life"
235043,Perth,"MY,FAVOURITE,BAND,IS,CALLED,STICKY,FINGERS"
235044,Sydney,"serenade,her,for,it"
235045,Sydney,"11,11,troyler"
235046,Perth,"Aspirational,quality,orientated,energetic,innovative,sincere,amp,WA,owned,We,want,to,challenge,the,industry,Realmarkjumpstart,2015"
235047,Sydney,"Current,Show,The"
235048,Melbourne,"That,s,not,amusing,spambot,Links,to,online,income,programs,do,not,make,me,happy"
235049,Brisbane,"there,is,enough,proof,in,yesterday,s,win,over,west,indies,that,dhoni,is,made,of,solid,stuff,with,steel,like,tamper,good,keep,it,up,skipper"
235050,Sydney,"LMAO,Good"
235051,Perth,"me"
235052,Perth,"SHES,NOKT,OMGKDMSHDH"
235053,Melbourne,"i,m,so,bored,wtf"
235054,Melbourne,"lfsanzcod,lfcanzcod,looking,for,1,GOOD,player,for,tonight,s,Doesplay,Hmu"
235055,Sydney,"Countdown,to,MardiGras,2015,AussieHoliday"
235056,Sydney,"WHY,is,still,waiting,VerifySeanClark,RT,n,sign,Do,it,VERIFY,HIM,NOW"
235057,Perth,"Pizza,Pepsi,and,Let,s,Be,Cops,Oh,and,Jody,CosyNightIn,Love"
235058,Brisbane,""
235059,Perth,"at,least,a,couple,anyway"
235060,Perth,"Syuhadah,follow,me"
235061,Perth,"Heres,what,North,West,would,look,like,with,blue,eyes,what,is,this,crap,about"
235062,Brisbane,"the,many,tend,to,berate,the,few,who,are,pamperedby,the,state,even,it,is,deserved,especially,for,jews,after,the,holocaust,qanda"
235063,Melbourne,"Tuesday,s,in,the,California,Dreaming,Doona,cover,set,Balmy,nights,with,salt,in,the,air,amp"
235064,Sydney,"Omg,this,The,way,both,the,boys,react,in,sync,Beautiful,moment,SaRth,SanDhir,SaddaHaq"
235065,Sydney,"Ringling,dumps,elephants,from,performing,but,Sea,World,has,no,intention,of,retiring,dolphin,slaves,Could,you,ever,speak,up"
235066,Perth,"You,ll,never,believe,what,these,teachers,did,to,have,sex,with,students"
235067,Sydney,""
235068,Brisbane,"I,must,be,hungover,that,still,looks,delicious"
235069,Perth,"Buddy,has,stopped,by,for,a,drink,sydneyswans,instaplace,instaplaceapp,place,earth,world"
235070,Perth,"how,do,you,know,if,your,gay,AskTroye"
235071,Melbourne,"don,t,use,the,them,they,will,use,video,footage,to,rob,you,of,your,money,stealing"
235072,Perth,"hahahahha,cari,la,kalau,jumpa,buuuu,hahayaa"
235073,Perth,"Public,transport,is,the,WORST"
235074,Brisbane,"I,m,at,Darwin,s,in,St,Lucia,QLD"
235075,Sydney,"you,fucking,kidding,me,lol,you,don,t,wanna,hang,then,get,pissed,that,im,going,out,with,other,people,whatfuckinglogic"
235076,Brisbane,"Grand,Budapest,yassss"
235077,Sydney,"SauceNo,definitely,leading,the,way,so,far,Now,waiting,for,more,Victorians,to,go,all,potato,cake,on,me,though"
235078,Sydney,"no,indeed,Socinus"
235079,Perth,"I,think,this,pretty,accurately,sums,up,my,Valentine,s,Day"
235080,Brisbane,"Toombul,be,the,big,losers,there,if,they,get,through,to,GF"
235081,Sydney,"Mushtaq,you,never,know,Pakistan,might,be,on,the,same,plane,D"
235082,Sydney,"reason,your,joking"
235083,Sydney,"A,cup,of,heaven,The,Grounds,of,Alexandria"
235084,Brisbane,"OR,THE,PERFECT,AMOUNT,YOU,SHADY,LADY,You,re,a,thief,aren,t,you"
235085,Melbourne,"Last,year,we,sent,4,Travel,Experts,off,to,be,our,Emirates,Insiders,in,Seoul,Milan,Brisbane,and,Dubai,CHECK,IT,OUT"
235086,Melbourne,"Listen,I,m,not,going,to,send,anyone,R5000,I,don,t,play,like,that,Let,it,Go"
235087,Sydney,"Tomato,picking,mantecato,italian,traditional,tomato,vegetables,picking,balmain,sydney"
235088,Brisbane,"Haven,t,drunk,in,a,while,One,drink,is,already,hitting,me"
235089,Brisbane,"That,s,a,real,nice,one,of,U,n,delta"
235090,Sydney,"aa4,DogsofReWARds"
235091,Perth,"same,same,same,but,stilllll"
235092,Melbourne,"You,ain,t,the,only,one,that,s,tryna,be,the,only,one"
235093,Sydney,"Waking,up,happy,because,you,have,leftover,Thai,food,is,the,best"
235094,Perth,"GEDUNG,SMA,55,berteriak,kalau,gw,yang,paling,BERJASA,mari,kita,bersatu,utk,sekolah,kita,SMA,55,Tks,kata,Belly,Prabowo,Alumni,55,Angk,85"
235095,Melbourne,"Irish,Family,Festival,My,3,day,St,Pats,Day,run,up,begins,Ate,the,guinness,stew,with,mash"
235096,Perth,"you,know,the,RX,guy,is,in,town,in,about,a,month"
235097,Brisbane,""
235098,Brisbane,""
235099,Sydney,""
235100,Melbourne,"So,hot,fml"
235101,Brisbane,"Cos,this,time,MSM,runs,full,fontal,endorsements,in,favor,of,POTUS,Theyr,his,wingmen,amp,bodyguards,wooing,pub,opinion"
235102,Melbourne,"Here,we,go,let,s,have,some,more,fun,in,the,jungle"
235103,Brisbane,"Thanks,for,the,follow,Helping,businesses,grow,is,our,Mission"
235104,Brisbane,"It,means,I,love,you,in,Australian"
235105,Melbourne,"Hot,Babes,Nice,Nipples"
235106,Sydney,"same"
235107,Sydney,"I,wanna,go,to,foresters,for,dinner,tonight,with,jye,but,I,don,t,know,if,he,s,still,coming,over,BC,his,work,is,really,unorganised"
235108,Brisbane,"Have,you,seen,the,Costumes,from,the,Golden,Age,of,Hollywood,exhibition,at,yet,brisbane,brisbanecity"
235109,Brisbane,"I,ve,seen,at,least,4,fb,posts,putting,people,down,because,they,like,certain,films,or,books,or,music,Like,what"
235110,Brisbane,"Footy,season,is,back,A,Little,Zoo"
235111,Sydney,"Hi,all,Tina,from,Adelaide,but,currently,in,Sydney,I,ll,be,in,and,out,Great,topic,satchatoc"
235112,Brisbane,"because,of,his,brother,at,ballina"
235113,Brisbane,"RemoveWaqarYounis"
235114,Brisbane,"Our,youngest,member,of,The,Entourage,You,can,never,be,too,Young,to,start,in,business,UNCON,15"
235115,Sydney,""
235116,Perth,"Check,out,the,buzzers,thelastlaugh,greatfun,every,Friday,at,2,30pm,tuneinnextweek"
235117,Melbourne,"Hopefully,one,day,you,ll,see,me,amongst,the,millions,of,tweets,you,receivea,follow,would,be,a,dream,love,you"
235118,Melbourne,"ngh,you,are,really,bad,at,trolling,the,more,you,type,the,more,you,insult,yourself,give,up,kid"
235119,Melbourne,"thanks,to,follow,me,I,hope,you,will,enjoy,my,zen,podcast"
235120,Perth,"souperchefannatravels,the,boysenberries,grown,in,the,backyard,Freshly,plucked,and,enjoyed,this"
235121,Perth,"fucking,annoying"
235122,Melbourne,"SSDD"
235123,Perth,"oi,Hahaha"
235124,Brisbane,"Just,because,we,were,in,a,war,there,How,about,Vietnamese,how,many,more,Millions,of,them,you,want,and,of,course,in,ur"
235125,Perth,"The,train,smells,like,a,hospital"
235126,Melbourne,"Hot,Anal,Sissy,In,Chastity"
235127,Brisbane,"2,weeks,until,I,m,going,to,be,at,future,music,festival,Avicii,martin,garrix,robin,schulz,klinglande,tchami,amp,drake,amp,2chainz"
235128,Melbourne,"tonight,is,a,Sam,Smith,kinda,night"
235129,Sydney,"ooo,weyh,b4,MASA,nnt,xnk,p,jln,gold,coast,ke"
235130,Perth,"so,i,m,going,to,focus,on,that,first,come,back,to,the,magazine,later"
235131,Perth,"guys,any,more"
235132,Perth,"click,my,reply,itll,open,it,so,the,links,work"
235133,Sydney,"Atheist,and,ANIMALS,want,HALAL,gt,gt,gt,gt,RELIGIOUS,SAUGTHER,BANNED,auspol,I,dont,want,RELIGIOUSMEAT"
235134,Sydney,"Liam,Payne"
235135,Sydney,"The,best,purchase,of,Camden,pony,sales,amp,I,work,on,a,commission,basis,We,Herbert"
235136,Sydney,"YAAAS"
235137,Sydney,"Today,I,Am,mildly,medicated"
235138,Brisbane,"Fuck,man,you,look,like,Hilary,duff,Joel,madden"
235139,Melbourne,"Australia,is,England,but,with,better,weather,a,more,relaxed,attitude,and,extremely,good,food"
235140,Brisbane,"tonsils,out,stomach,biopsy,nose,job,and,jaw,surgery,for,me"
235141,Sydney,"Love,Me,Like,You,Do,by,Ellie,Goulding,is,nowplaying,in,Collector,Hotel,Parramatta,Download,it,now,at"
235142,Melbourne,"Hot,Ass,Creampie,Babe,Having,A,Good,Time"
235143,Perth,"My,last,meal,was,17,hours,ago,And,yet,I,m,not,hungry"
235144,Sydney,"Duffy,Juniper,loses,CIO,to,VMware,gt,I,felt,a,great,disturbance,in,the,Force,as,if,millions,of,voices"
235145,Perth,"2"
235146,Sydney,"You,guys,truly,are,the,best,Although,I,m,window,shopping,on,the,Eels,online,store,at,the,moment,haha"
235147,Perth,"Thought,so"
235148,Sydney,"do,you,get,really,fat,bumble,type,bees"
235149,Melbourne,"Victor,Petrov,hey"
235150,Perth,"guys,what,should,i,call,myself,im,having,a,serious,conflict"
235151,Perth,"All,these,snapchats,of,Good,Life,are,making,me,feel,like,I,m,there,too"
235152,Sydney,"How,changed,journalism,Via"
235153,Melbourne,"Kadna,dal,verirsen,AAEkmek,verirsen,A"
235154,Perth,"Mara,Zito,play,a,snd,then,gonna,dip"
235155,Melbourne,"The,sooner,you,have,a,trade,period,like,the,AFL,the,better,over,this,crap,every,night,Sportsnight"
235156,Perth,"NashsNewVideo,there,s,trampoline,flips,amp,cool,clothes,amp,a,cat"
235157,Melbourne,"i,think,i,just,died,2,favorites,amp,2,follows,tumblr,amp,twitter"
235158,Brisbane,"This,is,pretty,much,impossible,CamsFollowingSpree"
235159,Brisbane,"Really,want,to,play,some,FIFA,rn,cheese"
235160,Sydney,"Strap,in,amp,re,live,the,mayhem,of,DancingForUNICEF,from,behindthescenes"
235161,Melbourne,"its,alright,Learn,to,read,the,national,language,of,the,country,before,you,support,or,criticise,any,national,political,party,thx"
235162,Brisbane,"mate,I,m,off,to,see,the,fooies,and,rise,against,tonight,I,still,think,needed,a,little,more,colour,m,then,all,3,my,fav,bands"
235163,Sydney,"THIS,FRIDAY,our,recommendation,for,some,live,afro,Latin,rhythms,and,mad,food,at,505,Jazz,joint,in"
235164,Perth,"is,a,way,of,Using,Data,for,Good,27,Mar,with,tomkinson"
235165,Sydney,"Beach,day,Bondi,Beach,Sydney,New,South,Wales"
235166,Sydney,"Be,Faithful,by,Fatman,Scoop,found,with,Listen,now"
235167,Brisbane,"we,can,t,score,to,save,ourselves,though,X,FFS"
235168,Perth,"Jeeeeeesus"
235169,Sydney,"I,think,we,should,be,building,up,our,defence,forces,not,Indonesia,s,with,our,foreign,aid,we,have,much,to,be,worried,about"
235170,Brisbane,"R,1345,nofu"
235171,Melbourne,""
235172,Sydney,"World,Press,Photo,2015,Contest,Winners"
235173,Perth,"The,most,random,dessert,I,ve,had,not,really,chuffed,about,it,Greenwood,Hotel"
235174,Perth,"I,am,with,you,Tom,cooking,shows,boring,as,bat,s,t,GoggleboxAU"
235175,Perth,"Just,spoke,to,my,mate,in,Bakers,Hill,He,had,72,6mm,of,rain,in,2,hours"
235176,Melbourne,"bcek,ilacyla,mert,ldrd,hemen,ama,ylanlar,bcek,ilac,ie,yaramyor,p"
235177,Brisbane,"oatm,please,rt,this,and,mention,Harry,Thank,you"
235178,Melbourne,"Love,it,such,great,bikes,and,retail,service,with,trekfamily"
235179,Sydney,"where,did,he,get,this,desk"
235180,Perth,"ok,in,morning,man"
235181,Brisbane,"That,is,a,broken,man"
235182,Brisbane,"that,photo,does,not,show,the,sheer,scale,of,that,puppet,megaabbott"
235183,Sydney,"Disons,plutot,Abbott,s,agace,des,leons,de,l,onu,lemonde"
235184,Melbourne,"Mummy,was,in,park,an,birdee,de,swoop,an,land,on,hers,head,Mol,mol,Wude,birdee"
235185,Brisbane,"good,mate,just,arrived,at,work,hope,you,and,the,family,are,good,will,catch,up,next,time,for,sure,Was,a,flying,visit,last,time"
235186,Melbourne,"Fit,Airbrushing,has,a,funny,way,of,making,people,appear,like,a,deformed,bogan"
235187,Perth,"787,Dreamliner,billboard,Daily,service,PER,AKL,avgeek"
235188,Brisbane,"I,know,are,you,Scottish,with,that,thingy,on,the,front,of,yr,skirt,or,something"
235189,Perth,"we,noticed,your,account,has,only,100,followers,since,2012,If,you,would,like,some,help,with,social,media,please,get,in,touch"
235190,Brisbane,"toughguy,eats,raw,onion,to,prove,he,is,a,RealMan"
235191,Perth,"very,disappointing,1st,up,imo,i,know,its,better,than,that"
235192,Brisbane,"My,laptop,has,13,but,my,charger,is,in,the,other,room,ughhhhhhhh"
235193,Perth,"this,is,my,selfie,I,hope,u,all,hate,it"
235194,Sydney,"report,is,concocted,rubbish,It,s,all,in,the,detail,MH17"
235195,Sydney,"I,had,a,dream,that,me,Jordan,and,Jwan,were,buying,cookies,from,a,vending,machine,at,circular,quey,station,In,other,words,im,fucked"
235196,Sydney,""
235197,Melbourne,"The,Real,Slim,Shady,by,Eminem,is,nowplaying,in,Genesis,Dandedong,Dandenong,Download,it,now,at"
235198,Sydney,"f1fan,what,a,whitewash,blackwash,Not,all,westerners,think,alike"
235199,Perth,"I,m,at,Edith,Cowan,University,ECU,in,Mount,Lawley,Western,Australia"
235200,Brisbane,"v69v,v"
235201,Brisbane,"A,very,powerful,and,moving,apology,I,add,my,voice,to,that"
235202,Perth,"flematti,33,balls,for,the,second,ton,dontbowlthere"
235203,Brisbane,"hour,twenty"
235204,Perth,"27,Hotel,California,Eagles"
235205,Brisbane,"these,mirrors,reflect,thought,and,emotion,and,music"
235206,Sydney,"earth,US,in,too,much,debt,to,let,go,into,bankruptcy,1,world,econ,will,be,lost,4,ever"
235207,Sydney,"earth,Don,t,worry,Aust,degrees,are,for,sale,to,the,highest,bidder,mostly,foreign,stud"
235208,Perth,"And,that,is,saying,something,Read,Harley,Loco,by,Rayya,Elias,and,you,ll,know,what,I,mean"
235209,Sydney,"Shorten,makes,it,hard,for,Abbott,by,not,responding"
235210,Melbourne,"Miniature,trains,SundayFunday,Eltham,Miniature,Railway"
235211,Perth,""
235212,Perth,"those,sort,of,odds,are,posted,day,in,day,out,BUT,you,cant,get,on"
235213,Perth,"UV"
235214,Sydney,"I,would,not,mind,if,Spider,Gwen,where,to,debut,in,the,MCU,rather,than,Peter,Parker,We,need,more,female,super,heroes"
235215,Sydney,"Anderson,Hi,Wil,Aussies,say,RACK,OFF,SEA,WORLD,QUEENSLAND,YOU,GREEDY,BASTARDS,KEEPING,DOLPHINS,AS,PERFORMING,SLAVES"
235216,Perth,"is,Beth,your,little,friend,hahaha"
235217,Brisbane,"sounds,great,Thanks,3"
235218,Melbourne,"Hi,there,thanks,for,the,fave"
235219,Brisbane,"MT,Best,protest,banner,for,IWD,2015,Cooke,86,CEO,via"
235220,Perth,"Always,loving,what,I,do,Give,people,happiness,Smile,within,out,Always,creating,a,vibe"
235221,Melbourne,"samumorris,Thanks,for,following,To,know,the,road,ahead,ask,those,coming,back"
235222,Perth,""
235223,Brisbane,"Join,us,Mindfulness,Visual,Art,amp,Personal,Mandala,Health"
235224,Sydney,"Donald,or,Poulter,may,win,if,the,rain,comes"
235225,Sydney,"Olicity,and,Barry,never,kissed,if,you,know,that,I,mean,My,theory,I,could,be,wrong,lol"
235226,Sydney,"There,s,plenty,Ian,Milford,is,all,class,speed,to,burn,Hodges,McGuire,and,Hunt,as,well"
235227,Perth,"When,I,first,heard,about,s,onion,I,assumed,it,was,red,Not,that,odd,I,thought,But,no,it,was,a,brown,onion,thatsjustweird"
235228,Melbourne,"SHOP,ONLINE,NOW,at,for,your,very,own,temporary,metallictattoos,Mix,and,match"
235229,Brisbane,"thanks,for,acknowledging,the,inconvenience,I,am,very,impressed,actually"
235230,Brisbane,"does,if,you,are,Steve,price,fm,douchbaggery"
235231,Brisbane,"Yo,I,need,to,change,my,destination,for,my,parcel,that,s,in,transit,help,me,out,yeah,What,do,you,need,from,me,to,change,it"
235232,Brisbane,"Damn,I,had,to,wash,my,hair,for,this,date,Lol,already,too,much,effort,16,you,owe,me,lol"
235233,Melbourne,"CelebMaureen,CelebMaureen,CelebMaureen,CelebMaureen,CelebMaureen,CelebMaureen,CelebMaureen,CelebMaureen"
235234,Perth,"she,needs,to,stoP"
235235,Perth,"ME"
235236,Melbourne,"meh,sini,no,phone,haa"
235237,Brisbane,"nooooooooooo,don,t,feel,guilty,it,s,fine"
235238,Brisbane,"Drinking,a,Windjammer,IPA,by,PAC,s,amp,Cryptz"
235239,Sydney,""
235240,Brisbane,"Wanting,someone,to,save,me,from,feeling,like,this,tired,exhausted,uncertain,selfloathing,miserable,fedup"
235241,Melbourne,"Turncoat,is,doing,his,very,best,to,be,the,alternative,leader,won,t,be,long,either"
235242,Perth,"PeakFM,I,might,be,in,Australia,but,I,still,get,my,Peak,FM,fix,The,radio,stations,here,are,an,interesting,listen"
235243,Melbourne,"Dutch,court,suspends,metadata,surveillance,law,over,privacy,excellent,report,from"
235244,Sydney,"allusion,seems,deliberate,bizarre,political,death,pact,The,Oz,convinced,end,nigh,auspol"
235245,Melbourne,"Petcube,box,has,a,camera,mic,and,speaker,so,from,the,app,you,can,both,see,amp,talk,to,your,petTOTAL,SOLVE"
